City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
465,Itaberaba,BR,2020-04-18 18:55:09,-12.53,-40.31,84.94,58,77,5.32,light rain,0.51,0.0
466,Wuwei,CN,2020-04-18 18:55:09,37.93,102.64,50.0,45,1,4.34,clear sky,0.0,0.0
467,Hudson Bay,CA,2020-04-18 18:55:09,52.85,-102.38,27.19,90,100,10.33,light snow,0.0,0.64
468,Amahai,ID,2020-04-18 18:55:09,-3.33,128.92,80.53,79,77,2.66,light rain,1.56,0.0
469,Maldonado,UY,2020-04-18 18:51:02,-34.67,-54.92,77.0,57,20,9.17,few clouds,0.0,0.0
470,Imeni Poliny Osipenko,RU,2020-04-18 18:55:10,52.42,136.49,26.26,88,76,8.5,broken clouds,0.0,0.0
471,Zhigansk,RU,2020-04-18 18:55:10,66.77,123.37,2.62,93,30,12.91,scattered clouds,0.0,0.0
472,Fortuna,US,2020-04-18 18:55:10,40.6,-124.16,57.0,87,90,3.36,overcast clouds,0.0,0.0
473,Asfi,MA,2020-04-18 18:52:40,32.3,-9.24,65.97,70,20,19.22,few clouds,0.0,0.0
474,Marabba,SD,2020-04-18 18:55:11,12.35,32.18,88.68,11,13,9.71,few clouds,0.0,0.0
475,Tobermory,CA,2020-04-18 18:55:11,45.25,-81.67,46.99,46,8,8.01,clear sky,0.0,0.0
476,Kattivakkam,IN,2020-04-18 18:55:11,13.22,80.32,86.0,79,20,6.93,few clouds,0.0,0.0
477,Biak,ID,2020-04-18 18:55:11,-0.91,122.88,80.13,77,61,2.89,light rain,0.4,0.0
478,Sioux Lookout,CA,2020-04-18 18:50:32,50.1,-91.92,37.4,74,90,14.99,light intensity shower rain,0.0,0.0
479,Ballina,AU,2020-04-18 18:55:12,-28.87,153.57,62.6,93,75,6.93,broken clouds,0.0,0.0
480,Temir,KZ,2020-04-18 18:55:12,49.14,57.13,49.6,68,60,6.04,broken clouds,0.0,0.0
481,Saint-Pierre,RE,2020-04-18 18:55:12,-21.34,55.48,77.0,78,20,10.29,few clouds,0.0,0.0
482,Charters Towers,AU,2020-04-18 18:53:41,-20.1,146.27,71.29,80,18,6.89,few clouds,0.0,0.0
483,Trinidad,BO,2020-04-18 18:55:13,-14.83,-64.9,84.2,39,47,16.11,scattered clouds,0.0,0.0
484,Tessalit,ML,2020-04-18 18:55:13,20.2,1.01,98.2,7,79,7.38,broken clouds,0.0,0.0
485,Westport,US,2020-04-18 18:54:04,41.14,-73.36,43.0,75,90,17.22,overcast clouds,0.0,0.0
486,Lodja,CD,2020-04-18 18:55:13,-3.48,23.43,72.81,83,32,1.99,light rain,1.92,0.0
487,Naze,JP,2020-04-18 18:50:25,28.37,129.48,64.4,82,90,4.7,overcast clouds,0.0,0.0
488,College,US,2020-04-18 18:55:14,64.86,-147.8,39.2,100,90,2.98,light rain,0.0,0.0
489,Cassilandia,BR,2020-04-18 18:55:14,-19.11,-51.73,80.24,62,81,5.46,light rain,0.12,0.0
490,San Ramon,US,2020-04-18 18:50:43,37.78,-121.98,62.01,62,90,9.17,overcast clouds,0.0,0.0
491,Monrovia,LR,2020-04-18 18:55:14,6.3,-10.8,82.4,83,75,12.53,broken clouds,0.0,0.0
492,Pingliang,CN,2020-04-18 18:50:40,35.54,106.69,44.47,47,16,1.34,few clouds,0.0,0.0
493,Los Llanos De Aridane,ES,2020-04-18 18:55:14,28.66,-17.92,68.0,56,20,16.11,few clouds,0.0,0.0
494,Peniche,PT,2020-04-18 18:55:15,39.36,-9.38,62.01,79,26,7.0,scattered clouds,0.0,0.0
495,Khovu-Aksy,RU,2020-04-18 18:55:15,51.13,93.6,32.43,45,0,3.29,clear sky,0.0,0.0
496,Baghdad,IQ,2020-04-18 18:55:15,33.34,44.4,69.8,46,69,9.17,broken clouds,0.0,0.0
497,Marang,MY,2020-04-18 18:55:15,5.21,103.21,80.6,88,20,3.36,few clouds,0.0,0.0
498,Uravakonda,IN,2020-04-18 18:55:16,14.95,77.27,87.51,23,88,8.16,overcast clouds,0.0,0.0
499,Mahon,ES,2020-04-18 18:54:14,39.89,4.27,64.4,88,20,8.05,few clouds,0.0,0.0
500,Burnie,AU,2020-04-18 18:51:19,-41.07,145.92,55.99,91,31,3.0,scattered clouds,0.0,0.0
501,Begunitsy,RU,2020-04-18 18:55:16,59.59,29.32,37.4,90,75,13.42,broken clouds,0.0,0.0
502,Sorland,NO,2020-04-18 18:55:17,67.67,12.69,40.51,91,98,7.85,overcast clouds,0.0,0.0
503,Fare,PF,2020-04-18 18:55:17,-16.7,-151.02,83.53,70,86,6.04,light rain,0.59,0.0
504,Paita,PE,2020-04-18 18:55:17,-5.09,-81.11,87.8,48,54,11.41,light rain,0.2,0.0
505,Yeniseysk,RU,2020-04-18 18:55:17,58.45,92.17,34.45,86,88,7.52,overcast clouds,0.0,0.0
506,Alappuzha,IN,2020-04-18 18:51:55,9.49,76.33,82.63,76,11,1.3,few clouds,0.0,0.0
507,Saint-Augustin,CA,2020-04-18 18:55:18,51.23,-58.65,29.7,88,33,17.52,scattered clouds,0.0,0.0
508,Nelson Bay,AU,2020-04-18 18:55:18,-32.72,152.15,50.0,93,20,3.36,light rain,0.26,0.0
509,Kangaatsiaq,GL,2020-04-18 18:55:18,68.31,-53.46,27.0,88,99,12.3,overcast clouds,0.0,0.0
510,Narasannapeta,IN,2020-04-18 18:55:18,18.42,84.05,81.1,80,27,9.71,scattered clouds,0.0,0.0
511,Tarabha,IN,2020-04-18 18:55:19,20.73,83.65,86.16,35,18,7.4,few clouds,0.0,0.0
512,Nizhnyaya Omka,RU,2020-04-18 18:55:19,55.43,74.94,52.75,62,100,15.3,overcast clouds,0.0,0.0
513,Lamar,US,2020-04-18 18:55:19,33.67,-95.58,64.0,62,20,12.75,few clouds,0.0,0.0
514,Ambilobe,MG,2020-04-18 18:51:16,-13.2,49.05,75.83,77,99,6.6,overcast clouds,0.0,0.0
515,Angul,IN,2020-04-18 18:55:19,20.85,85.1,81.63,62,8,5.86,clear sky,0.0,0.0
516,Culebra,PR,2020-04-18 18:55:20,18.3,-65.3,86.0,66,1,11.41,clear sky,0.0,0.0
517,Itaituba,BR,2020-04-18 18:50:56,-4.28,-55.98,89.6,62,40,2.24,scattered clouds,0.0,0.0
518,Juybar,IR,2020-04-18 18:55:20,36.64,52.91,55.4,93,62,6.93,broken clouds,0.0,0.0
519,Krasnoselkup,RU,2020-04-18 18:55:20,65.7,82.47,37.92,78,100,22.77,overcast clouds,0.0,0.0
520,Mayo,US,2020-04-18 18:55:21,38.89,-76.51,54.0,57,90,17.22,overcast clouds,0.0,0.0
521,Avila,ES,2020-04-18 18:55:21,40.58,-5.0,57.2,67,82,5.82,light rain,1.65,0.0
522,Hoa Binh,VN,2020-04-18 18:55:21,20.81,105.34,77.0,88,75,10.29,broken clouds,0.0,0.0
523,Chyhyryn,UA,2020-04-18 18:55:22,49.08,32.66,45.25,54,79,3.85,broken clouds,0.0,0.0
524,Batsfjord,NO,2020-04-18 18:55:22,70.63,29.72,33.8,86,75,11.41,broken clouds,0.0,0.0
525,Tonekabon,IR,2020-04-18 18:52:55,36.82,50.87,57.2,93,40,2.1,scattered clouds,0.0,0.0
526,Marsa Matruh,EG,2020-04-18 18:55:22,31.35,27.25,60.8,77,20,5.82,few clouds,0.0,0.0
527,Opuwo,NA,2020-04-18 18:55:22,-18.06,13.84,76.37,32,78,4.5,broken clouds,0.0,0.0
528,Daan,CN,2020-04-18 18:55:23,33.06,106.3,47.95,66,40,2.48,scattered clouds,0.0,0.0
529,Manyoni,TZ,2020-04-18 18:55:23,-5.75,34.84,64.98,64,100,5.46,light rain,0.35,0.0
530,Dondo,MZ,2020-04-18 18:55:23,-19.61,34.74,80.6,74,40,14.99,scattered clouds,0.0,0.0
531,Vrede,ZA,2020-04-18 18:55:23,-27.43,29.17,55.69,36,22,3.11,few clouds,0.0,0.0
532,Honggang,CN,2020-04-18 18:55:24,46.47,124.87,58.14,30,72,18.75,broken clouds,0.0,0.0
533,Kencong,ID,2020-04-18 18:55:24,-8.28,113.37,79.72,75,100,4.94,light rain,0.81,0.0
534,Linjiang,CN,2020-04-18 18:55:24,41.81,126.91,44.04,66,51,1.66,broken clouds,0.0,0.0
535,San Cristobal,VE,2020-04-18 18:55:24,7.77,-72.22,84.2,51,40,14.99,smoke,0.0,0.0
536,Makinsk,KZ,2020-04-18 18:55:24,52.63,70.42,49.96,56,100,3.27,overcast clouds,0.0,0.0
537,Vestmannaeyjar,IS,2020-04-18 18:55:25,63.44,-20.27,44.6,93,90,14.99,moderate rain,0.0,0.0
538,Upington,ZA,2020-04-18 18:55:25,-28.45,21.26,78.8,27,4,3.36,clear sky,0.0,0.0
539,El Silencio,VE,2020-04-18 18:55:22,10.5,-66.92,79.0,70,99,1.39,light rain,0.48,0.0
540,Marawi,PH,2020-04-18 18:55:25,8.0,124.29,67.08,71,7,2.75,clear sky,0.0,0.0
541,Alta Floresta,BR,2020-04-18 18:55:25,-9.88,-56.09,96.8,47,75,2.24,broken clouds,0.0,0.0
542,Dharchula,IN,2020-04-18 18:55:26,29.85,80.53,57.06,28,13,7.85,few clouds,0.0,0.0
543,Melita,CA,2020-04-18 18:55:26,49.27,-101.0,50.0,52,94,18.99,overcast clouds,0.0,0.0
544,Nyurba,RU,2020-04-18 18:55:26,63.28,118.33,6.75,93,69,4.54,broken clouds,0.0,0.0
545,Ancud,CL,2020-04-18 18:55:27,-41.87,-73.82,60.8,82,75,14.99,shower rain,0.0,0.0
546,Thinadhoo,MV,2020-04-18 18:55:27,0.53,72.93,84.45,73,100,12.55,overcast clouds,0.0,0.0
547,Bafia,CM,2020-04-18 18:55:27,4.75,11.23,75.54,76,81,2.68,light rain,1.14,0.0
548,Ust-Nera,RU,2020-04-18 18:55:27,64.57,143.2,-9.63,76,99,6.17,overcast clouds,0.0,0.0
549,Montes Altos,BR,2020-04-18 18:55:28,-5.83,-47.07,80.15,71,100,2.1,overcast clouds,0.0,0.0
550,Mildura,AU,2020-04-18 18:55:28,-34.2,142.15,50.0,81,42,4.05,scattered clouds,0.0,0.0
551,Praia Da Vitoria,PT,2020-04-18 18:55:28,38.73,-27.07,64.4,88,75,18.14,broken clouds,0.0,0.0
552,George Town,MY,2020-04-18 18:55:28,5.41,100.34,82.4,88,40,4.7,scattered clouds,0.0,0.0
553,Kakamega,KE,2020-04-18 18:55:29,0.28,34.75,66.2,93,75,6.93,light rain,0.0,0.0
554,Sao Miguel Do Araguaia,BR,2020-04-18 18:55:29,-13.28,-50.16,77.85,79,100,2.64,light rain,1.02,0.0
555,Norman Wells,CA,2020-04-18 18:54:26,65.28,-126.83,37.4,93,90,11.41,light rain,0.0,0.0
556,Kirakira,SB,2020-04-18 18:55:30,-10.45,161.92,77.43,86,100,0.74,light rain,1.41,0.0
557,Schwandorf,DE,2020-04-18 18:55:30,49.33,12.11,62.6,63,1,1.45,clear sky,0.0,0.0
558,Parana,AR,2020-04-18 18:55:30,-31.73,-60.52,82.99,35,0,8.99,clear sky,0.0,0.0
559,Aguada,PR,2020-04-18 18:55:30,18.38,-67.19,82.99,86,49,4.0,heavy intensity rain,0.0,0.0
560,Ahuimanu,US,2020-04-18 18:55:31,21.44,-157.84,80.6,54,1,10.29,clear sky,0.0,0.0
561,Mombetsu,JP,2020-04-18 18:55:31,44.35,143.35,39.96,75,99,4.94,overcast clouds,0.0,0.0
562,Hohhot,CN,2020-04-18 18:55:31,40.81,111.65,42.8,93,40,11.18,light rain,0.0,0.0
563,Dodge City,US,2020-04-18 18:55:18,37.75,-100.02,66.99,29,1,26.4,clear sky,0.0,0.0
564,Turayf,SA,2020-04-18 18:55:31,31.67,38.66,69.8,40,40,4.7,scattered clouds,0.0,0.0
565,Mandalgovi,MN,2020-04-18 18:55:32,45.76,106.27,34.7,45,84,27.51,broken clouds,0.0,0.0
566,Cabo San Lucas,MX,2020-04-18 18:55:32,22.89,-109.91,79.0,64,5,19.46,clear sky,0.0,0.0
567,Wanaka,NZ,2020-04-18 18:55:32,-44.7,169.15,42.53,70,79,6.93,broken clouds,0.0,0.0
568,Lorengau,PG,2020-04-18 18:55:33,-2.02,147.27,82.51,72,64,1.45,broken clouds,0.0,0.0
569,Udachnyy,RU,2020-04-18 18:55:33,66.42,112.4,10.4,43,1,4.47,clear sky,0.0,0.0
570,Ambovombe,MG,2020-04-18 18:55:33,-25.17,46.08,72.14,81,7,12.75,clear sky,0.0,0.0
571,Batagay-Alyta,RU,2020-04-18 18:55:33,67.8,130.41,-7.1,67,0,4.45,clear sky,0.0,0.0
572,Hanting,CN,2020-04-18 18:55:33,36.77,119.21,53.78,69,100,7.09,light rain,0.23,0.0
573,Palauig,PH,2020-04-18 18:55:34,15.44,119.9,80.4,74,75,5.37,light rain,0.12,0.0
574,Waw,SS,2020-04-18 18:55:34,7.7,28.0,87.71,17,35,3.38,scattered clouds,0.0,0.0
575,Preobrazheniye,RU,2020-04-18 18:55:34,42.9,133.91,40.28,68,32,2.66,scattered clouds,0.0,0.0
576,Hirara,JP,2020-04-18 18:55:34,24.8,125.28,73.96,88,98,17.45,overcast clouds,0.0,0.0
577,Snasa,NO,2020-04-18 18:55:35,64.25,12.38,38.52,84,98,3.58,overcast clouds,0.0,0.0
578,Kuytun,RU,2020-04-18 18:55:35,54.34,101.5,29.19,84,100,9.46,light snow,0.0,0.58
579,Hami,CN,2020-04-18 18:55:35,42.8,93.45,65.14,20,95,17.05,overcast clouds,0.0,0.0
580,Maneadero,MX,2020-04-18 18:53:55,31.72,-116.57,64.99,44,90,10.0,overcast clouds,0.0,0.0
581,Henties Bay,NA,2020-04-18 18:51:54,-22.12,14.28,57.0,93,18,5.99,few clouds,0.0,0.0
582,Tazovskiy,RU,2020-04-18 18:55:36,67.47,78.7,36.77,98,100,22.64,light rain,2.99,0.0
583,Praia,CV,2020-04-18 18:55:36,14.92,-23.51,78.8,54,40,20.8,scattered clouds,0.0,0.0
584,Werda,BW,2020-04-18 18:55:36,-25.27,23.28,78.76,22,42,2.77,scattered clouds,0.0,0.0
585,Black Diamond,US,2020-04-18 18:55:37,47.31,-122.0,52.0,6,99,4.56,light rain,0.27,0.0
586,Madang,PG,2020-04-18 18:55:37,-5.22,145.8,78.28,83,97,5.37,moderate rain,5.52,0.0
587,Bay Roberts,CA,2020-04-18 18:55:37,47.6,-53.26,41.0,50,46,7.0,scattered clouds,0.0,0.0
588,Ziarat,PK,2020-04-18 18:55:38,30.38,67.73,49.86,23,40,8.63,scattered clouds,0.0,0.0
589,San Patricio,MX,2020-04-18 18:55:38,19.22,-104.7,82.4,78,20,11.41,few clouds,0.0,0.0
590,Chernivtsi,UA,2020-04-18 18:55:38,48.29,25.94,52.0,10,55,5.75,broken clouds,0.0,0.0
